tweet_id,text,task1,task2,ID
1123826997933821955,"RT @EpicRoflDon: मतलब.. ईनको पाकिस्तान से डर नहीं लगता..
मगर @AtishiAAP से डर लगता है.. 

फट्टू है भई फट्टू है.. @GautamGambhir फट्टू है 😂🤣…",HOF,OFFN,hasoc_2020_hi_2850
1127778434946453504,@SatyendarJain @surjitsangar ज़मानत बच गया तो जीता हुआ मानेगे 😃😃😃😃,NOT,NONE,hasoc_2020_hi_3096
1127651775375265792,धोनी को गलत आउट दिया इस आईपीएल में अंपायर मजे ले रहे थे क्या ??? भो.....#VIVOIPLFinal,NOT,NONE,hasoc_2020_hi_414
1123588056848560129,"बधाई हो मोदी जी ।।जो काम आप एक बार ठान लेते हो उसे करके की मानते हो।।
मसूद अजहर अंतरराष्ट्रीय आतंकवादी घोषित।।",NOT,NONE,hasoc_2020_hi_4365
1127519063377436672,"RT @DrRupesh1234: #WednesdayMotivation
अब तक का सबसे बड़ा खुलासा है कि गीता जी का ज्ञान श्री कृष्ण ने नहीं दिया था। ज्ञान देने वाला कोई और…",NOT,NONE,hasoc_2020_hi_3600
1127652404525027328,"RT @PChanwria: भक्त बताये मुझे,जब बलात्कार हो रहा होता है न, तब ये 4, 12, 64हाथ देवियाँ कहाँ चली जाती हैं....? 

@sumitsingh4331 @mpchalia…",NOT,NONE,hasoc_2020_hi_4299
1127572289132695552,@manishnwaghela @divya_16_ @abhisar_sharma लगता है गलती हो गई इससे।😂,NOT,NONE,hasoc_2020_hi_487
1127622801123188738,RT @fatwaman_return: @aroraups इसलिए इस्लाम कबूल करो,NOT,NONE,hasoc_2020_hi_2087
1127480073156579328,ओहो कोई ख़ुद को वोट ना देने की अपील कैसे कर सकता है । @TajinderBagga,NOT,NONE,hasoc_2020_hi_4130
1127486914058170369,"RT @amarujalakavya: जाती हुई धूप संध्या की
सेंक रही है मां
अपना अप्रासंगिक होना
देख रही है मां
#MothersDay2019 
https://t.co/iKMEdQeopG",NOT,NONE,hasoc_2020_hi_450
1127667004884832258,"RT @INCMP: नाली से गैस बनाने के बाद अब मोदी जी का नया एंटायर क्लाउड महाज्ञान :

बादल व बारिश के कारण हम रेडार से बच सकते हैं - मोदी

—अब सम…",NOT,NONE,hasoc_2020_hi_849
1127634536785797120,"RT @MadhuCh11933439: ये कांग्रेस वाले अपने (मुखिया PM )
की रक्षा नही कर सकते🙆
तो देश की रक्षा क्या करेंगे😏😝😝
हर बार मोदी सरकार 🙏🙏
@RahulGan…",HOF,HATE,hasoc_2020_hi_1659
1127493935310311424,"RT @jarodiasingh: @ManjitKaur09 @Aryavrta बापूजी ने हमें सीखाया है कि 

सब कुछ मिल जाता है दुनिया में,
     बस माँ - बाप 👭फिर नहीं मिलते,…",NOT,NONE,hasoc_2020_hi_2718
1127680548304932864,RT @AmarUjalaNews: केंद्रीय मंत्री राम विलास पासवान ने राजस्थान के अलवर जिले में एक दलित महिला के साथ हुए सामूहिक दुष्कर्म मामले की सीबीआई…,NOT,NONE,hasoc_2020_hi_3818
1127507529045381121,"@bhupeshbaghel अरे गधे मुख्यमंत्री 
अपनी कुर्सी देख 
अगर सीट कम आयी तो टी एस बाबा आ जाएगा
फिर तेरी औकात क्या रहेगी पता है तुझे सेक्स सीडी बाटने वाले की जो होती है न वो ही रहेगी",HOF,OFFN,hasoc_2020_hi_3765
1127756452628615168,RT @sexyswity94: आजकल #twitter पर तो इनके ही चर्चे है मुझे कोई याद भी नहि कर रहा है https://t.co/NuoOOi0hfn,NOT,NONE,hasoc_2020_hi_3905
1127549052676071424,@lvfortag Oyyy mene jan bujh k ni kiya sachiii 😥😥😥,NOT,NONE,hasoc_2020_hi_3742
1127549509834235904,"RT @pallavipatil999: 👿रमजान /🕋 राम-दान, मे किसी हिन्दू नेता की हिम्मत नही हो रही है कि टोपी पहनकर अफतारी करता हुआ दिखे।

परन्तु  ""भास्कर ""…",NOT,NONE,hasoc_2020_hi_2400
1123718537439338497,"RT @ajaymaken: व्यापारियों को राइफ़ल से, पत्थरों से, लातों से मारा गया।

मायापुरी में व्यापारियों के साथ पुलिस द्वारा बर्बरता के ख़िलाफ़-…",NOT,NONE,hasoc_2020_hi_4064
1127779957499805697,"RT @GauravS29928729: हम देश नही मिटने देंगे हम देश नही झुकने देंगे हम देश नही बिकने देंगे,भारत माता की जय,वंदे मातरम,जय श्रीराम,1200 #शिक्…",NOT,NONE,hasoc_2020_hi_3192
1127599992473104384,"RT @BJP4India: वंशवाद के पेड़ पर चढ़कर इन लोगों को पार्टी की कमान तो मिल सकती है, लेकिन सोच और विजन नहीं मिल सकता।

जब विजन नहीं होता, जब…",NOT,NONE,hasoc_2020_hi_747
1123585695430393859,"RT @jhaprabhatbjp: नरेंद्र मोदी  जी का कहना है साफ़-""हम छेड़ेंगे नहीं, लेकिन कोई छेड़ेगा तो छोड़ेंगे नहीं""। 

#ModiHaiToMumkinHai",NOT,NONE,hasoc_2020_hi_1373
1127796852168855552,@Im_Hariom_ @Dil_se_re_ @deveshrajoria यस😌😌,NOT,NONE,hasoc_2020_hi_1980
1123551453132382208,RT @savita_randi: आज तो जंगल में ही सेक्स करूंगी https://t.co/HnKYb1kDci,HOF,PRFN,hasoc_2020_hi_3866
1127533315643199489,"आजमगढ़ में आज यादव वोटर यह सिद्ध कर रहे हैं की अखिलेश को उनकी जरुरत है, उन्हें अखिलेश की जरुरत नहीं है।

सुबह से ही बूथ कैप्चरिंग का रोना अखिलेश ने शुरु कर दिया है। 

जब दिल ही कैप्चर हो चुका है तो भईया @yadavakhilesh के पास रोने, बिलबिलाने के अलावा क्या बचा है??",HOF,OFFN,hasoc_2020_hi_638
